,Defunciones
2454,-0.1921713761307054
1459,-0.2987482084835436
3867,-0.3043575154494825
1903,-0.3043575154494825
362,0.3743686274291191
2086,-0.3043575154494825
2988,-0.2146086039944608
4177,-0.3043575154494825
1730,-0.3043575154494825
4451,-0.2931389015176048
3607,0.5650850642710403
3984,-0.2987482084835436
3347,-0.3043575154494825
2083,-0.3043575154494825
2845,-0.2987482084835436
4518,-0.2875295945516659
3004,-0.3043575154494825
1181,-0.2314365248922774
3599,-0.2931389015176048
5007,-0.1921713761307054
1333,-0.1977806830966442
1229,2.494686660554007
2780,-0.2594830597219716
2746,0.8062852638064111
1534,0.4921640737138351
3946,-0.3043575154494825
3492,-0.0238921671525396
2305,1.541104476344401
960,-0.1136410786075614
3313,-0.281920287585727
1164,0.5202106085435294
4467,-0.2707016736538494
1306,-0.2987482084835436
2993,-0.3043575154494825
1575,-0.1697341482669499
3742,-0.3043575154494825
3834,-0.3043575154494825
2548,2.4329842839286795
5260,-0.2987482084835436
1858,-0.3043575154494825
4354,-0.3043575154494825
3835,-0.3043575154494825
769,-0.1248596925394391
2061,-0.3043575154494825
3940,-0.3043575154494825
3344,-0.3043575154494825
4210,-0.3043575154494825
1594,-0.3043575154494825
957,-0.281920287585727
2973,-0.3043575154494825
2289,-0.2987482084835436
4771,0.3855872413609968
3818,-0.3043575154494825
56,-0.1865620691647665
3300,-0.3043575154494825
1435,-0.3043575154494825
4959,-0.2538737527560328
1057,-0.3043575154494825
4251,-0.3043575154494825
4829,-0.1585155343350722
60,-0.1472969204031945
35,-0.2707016736538494
3494,0.6267874408963677
4454,-0.2875295945516659
5105,-0.3043575154494825
3782,-0.3043575154494825
1200,-0.2594830597219716
2785,-0.2314365248922774
4361,-0.2987482084835436
3257,-0.3043575154494825
1518,-0.2987482084835436
4580,-0.2987482084835436
734,-0.3043575154494825
4671,-0.3043575154494825
2514,-0.2875295945516659
4432,-0.2931389015176048
2596,-0.3043575154494825
4080,-0.3043575154494825
4069,-0.3043575154494825
887,-0.2931389015176048
494,0.3407127856334859
580,-0.3043575154494825
4199,-0.3043575154494825
1133,-0.2987482084835436
212,-0.2202179109603996
1064,-0.2987482084835436
3293,-0.2650923666879105
4171,-0.3043575154494825
3796,-0.3043575154494825
5146,-0.1192503855735002
1004,-0.1472969204031945
4343,-0.3043575154494825
5242,-0.3043575154494825
2159,-0.3043575154494825
4049,-0.2370458318582162
3966,-0.3043575154494825
186,-0.2426551388241551
2015,-0.3043575154494825
3384,-0.0799852368119282
2056,-0.3043575154494825
1631,-0.3043575154494825
1307,-0.2987482084835436
1781,-0.3043575154494825
2422,-0.3043575154494825
1655,-0.3043575154494825
3153,-0.3043575154494825
4128,-0.3043575154494825
1124,-0.3043575154494825
445,-0.281920287585727
3716,-0.3043575154494825
5148,-0.3043575154494825
2503,0.1892614975531368
5517,-0.3043575154494825
3047,-0.3043575154494825
1681,-0.3043575154494825
2800,-0.2931389015176048
3215,-0.3043575154494825
2581,-0.2987482084835436
243,-0.2987482084835436
4497,-0.2931389015176048
3543,-0.3043575154494825
4958,-0.0968131577097448
2695,-0.2594830597219716
3549,-0.3043575154494825
4546,-0.2202179109603996
1659,-0.3043575154494825
2333,-0.2987482084835436
4567,-0.2987482084835436
1297,3.139756961636975
1674,-0.3043575154494825
2352,2.954649831760993
3995,-0.3043575154494825
611,-0.2650923666879105
1407,1.4513555648893794
2474,-0.2650923666879105
3232,-0.1080317716416225
373,1.9169280430623048
3062,-0.3043575154494825
3752,-0.3043575154494825
4899,-0.2146086039944608
4818,-0.3043575154494825
236,-0.0912038507438059
1344,-0.2987482084835436
2321,-0.1697341482669499
1218,-0.3043575154494825
1776,-0.3043575154494825
1498,-0.2875295945516659
5189,0.0209822885749711
2097,-0.3043575154494825
4206,-0.3043575154494825
510,-0.281920287585727
1613,-0.3043575154494825
1623,-0.3043575154494825
2045,-0.2987482084835436
3163,-0.2875295945516659
3372,-0.3043575154494825
78,-0.1753434552328888
2317,-0.2987482084835436
4768,0.0995125860981151
2874,0.2229173393487699
4409,-0.2987482084835436
3399,-0.2931389015176048
5275,-0.0407200880503562
911,-0.2987482084835436
3478,-0.2987482084835436
697,-0.2875295945516659
2386,-0.2033899900625831
4562,-0.2931389015176048
363,0.379977934395058
1842,-0.3043575154494825
1153,-0.3043575154494825
1360,1.4569648718553183
5123,0.1724335766553202
3806,-0.3043575154494825
3142,-0.1977806830966442
5048,-0.2763109806197882
5493,-0.3043575154494825
2733,-0.3043575154494825
5535,-0.3043575154494825
5231,-0.2426551388241551
83,-0.2202179109603996
79,-0.2538737527560328
662,-0.3043575154494825
324,7.111146293521686
1440,-0.2370458318582162
5119,-0.2202179109603996
1130,-0.3043575154494825
2253,-0.2875295945516659
2376,-0.3043575154494825
808,0.1892614975531368
1510,-0.0014549392887842
3105,-0.3043575154494825
2593,1.4850114066850126
2576,-0.2987482084835436
3329,-0.3043575154494825
656,-0.2146086039944608
3070,-0.3043575154494825
858,-0.2987482084835436
1383,2.3488446794395963
5014,-0.0014549392887842
5326,-0.3043575154494825
833,0.7782387289767169
2927,-0.3043575154494825
1614,-0.3043575154494825
3797,-0.3043575154494825
5145,-0.1416876134372557
3356,-0.2931389015176048
213,-0.2370458318582162
2520,-0.1977806830966442
131,0.0041543676771545
3087,-0.3043575154494825
4535,-0.3043575154494825
5530,-0.3043575154494825
2524,0.7782387289767169
3467,-0.2875295945516659
3800,-0.3043575154494825
448,-0.2202179109603996
3765,-0.3043575154494825
699,-0.2314365248922774
103,-0.2314365248922774
5362,-0.2314365248922774
523,3.2519431009557525
3017,-0.3043575154494825
3851,-0.3043575154494825
1102,-0.3043575154494825
1821,-0.3043575154494825
1415,-0.2987482084835436
165,-0.2650923666879105
5139,-0.3043575154494825
3308,-0.2987482084835436
4860,-0.0687666228800505
3189,0.3070569438378528
4785,-0.2314365248922774
2555,-0.2987482084835436
3383,-0.2033899900625831
3962,-0.3043575154494825
2499,-0.2650923666879105
395,1.7991325967775886
625,-0.3043575154494825
3997,-0.3043575154494825
947,-0.2987482084835436
761,-0.2987482084835436
3430,-0.0855945437778671
2739,-0.2482644457900939
1443,-0.2089992970285219
4039,-0.3043575154494825
645,-0.3043575154494825
4526,-0.1641248413010111
1882,-0.3043575154494825
3802,-0.3043575154494825
5377,-0.3043575154494825
4147,-0.3043575154494825
2598,-0.3043575154494825
2541,-0.2931389015176048
5038,-0.3043575154494825
2822,-0.3043575154494825
4907,-0.2987482084835436
2286,2.573216958077151
4066,-0.3043575154494825
2827,-0.2594830597219716
4207,-0.3043575154494825
3268,-0.2875295945516659
183,-0.3043575154494825
3316,-0.2370458318582162
4057,-0.3043575154494825
1169,-0.3043575154494825
4902,0.379977934395058
5156,-0.3043575154494825
1711,-0.3043575154494825
4901,-0.0968131577097448
1178,-0.2482644457900939
2129,2.259095767984575
2532,-0.3043575154494825
397,-0.2931389015176048
1291,-0.2538737527560328
3661,-0.3043575154494825
3971,-0.3043575154494825
3458,-0.3043575154494825
1630,-0.3043575154494825
3096,-0.2707016736538494
4087,-0.3043575154494825
1289,-0.281920287585727
3747,-0.3043575154494825
5471,-0.3043575154494825
901,0.5538664503391626
3748,-0.3043575154494825
571,-0.1136410786075614
5541,-0.281920287585727
4545,-0.3043575154494825
4929,-0.2987482084835436
3366,-0.3043575154494825
2309,6.684838964110333
4792,0.2397452602465865
5298,-0.2763109806197882
5280,-0.3043575154494825
1874,-0.3043575154494825
4452,-0.2931389015176048
4704,0.1499963487915648
2742,0.144387041825626
4335,-0.2707016736538494
3271,-0.2707016736538494
5460,-0.3043575154494825
5101,1.1091878399671091
2167,-0.1809527621988276
3437,-0.3043575154494825
4900,0.301447636871914
4470,-0.3043575154494825
3525,-0.3043575154494825
5394,-0.3043575154494825
3115,-0.3043575154494825
3952,-0.3043575154494825
1937,-0.3043575154494825
1321,-0.2987482084835436
1125,-0.3043575154494825
2511,-0.3043575154494825
1527,-0.2875295945516659
2458,0.9184714031251884
2495,-0.2931389015176048
3877,-0.3043575154494825
5258,-0.3043575154494825
1408,-0.2931389015176048
3272,-0.2426551388241551
3137,-0.3043575154494825
5306,-0.3043575154494825
2264,2.7246682461575
4478,-0.2707016736538494
3749,-0.3043575154494825
2589,-0.1416876134372557
1502,-0.2931389015176048
2538,-0.2987482084835436
1320,-0.2987482084835436
1233,-0.3043575154494825
2236,1.5242765554465845
1629,-0.3043575154494825
2789,0.0995125860981151
123,-0.2707016736538494
2634,1.2999042768090303
4756,-0.2707016736538494
1796,-0.3043575154494825
3102,-0.3043575154494825
2710,-0.3043575154494825
4600,-0.2931389015176048
4326,-0.2763109806197882
765,-0.2482644457900939
1409,-0.2987482084835436
5396,-0.3043575154494825
2428,-0.2931389015176048
1745,-0.3043575154494825
3336,-0.2763109806197882
5257,0.1948708045190757
5226,-0.2875295945516659
4517,-0.3043575154494825
5044,-0.3043575154494825
1873,-0.3043575154494825
2614,2.326407451575841
2138,-0.2987482084835436
798,-0.2987482084835436
5488,-0.3043575154494825
626,-0.3043575154494825
4591,-0.2707016736538494
5043,-0.3043575154494825
1616,-0.3043575154494825
1782,-0.3043575154494825
2206,-0.281920287585727
1890,-0.3043575154494825
790,-0.2033899900625831
7,-0.3043575154494825
2414,1.2999042768090303
5379,-0.3043575154494825
2276,0.1163405069959317
2960,-0.3043575154494825
4992,-0.0182828601866008
417,2.017895568449204
742,-0.2763109806197882
2127,0.3351034786675471
4588,-0.2594830597219716
3593,-0.3043575154494825
1909,-0.3043575154494825
824,-0.2763109806197882
5059,0.301447636871914
116,-0.2931389015176048
1481,-0.3043575154494825
1904,-0.3043575154494825
3216,-0.2987482084835436
5408,-0.3043575154494825
4669,-0.3043575154494825
4987,-0.1585155343350722
3799,-0.3043575154494825
1024,-0.2370458318582162
592,-0.2370458318582162
4934,-0.1472969204031945
5124,-0.1472969204031945
2022,-0.3043575154494825
3980,-0.3043575154494825
1107,-0.3043575154494825
3825,-0.3043575154494825
2508,-0.2987482084835436
1797,-0.3043575154494825
1508,-0.1697341482669499
127,-0.1865620691647665
4691,-0.3043575154494825
5310,-0.3043575154494825
2437,0.3351034786675471
403,-0.2763109806197882
150,0.0995125860981151
5446,-0.2931389015176048
2444,-0.3043575154494825
2442,-0.2987482084835436
62,0.0546381303706043
2544,0.0995125860981151
4191,-0.3043575154494825
3109,-0.3043575154494825
3557,-0.2426551388241551
4917,-0.2089992970285219
1576,0.0995125860981151
3632,-0.3043575154494825
4708,-0.281920287585727
3590,-0.3043575154494825
3285,-0.3043575154494825
2153,8.244226300641335
4332,-0.3043575154494825
3676,-0.3043575154494825
222,-0.3043575154494825
5380,-0.3043575154494825
120,-0.2426551388241551
2380,-0.2987482084835436
3134,-0.3043575154494825
4289,-0.2875295945516659
2283,1.468183485787196
181,-0.3043575154494825
4485,-0.2931389015176048
968,-0.3043575154494825
627,-0.2987482084835436
4765,-0.1585155343350722
3330,-0.3043575154494825
5442,-0.3043575154494825
3454,-0.3043575154494825
1365,-0.2931389015176048
4427,-0.3043575154494825
4006,-0.3043575154494825
614,-0.2763109806197882
3078,-0.2538737527560328
266,-0.281920287585727
3841,-0.3043575154494825
3973,-0.3043575154494825
1932,-0.3043575154494825
2199,8.08155639862911
3190,-0.3043575154494825
1807,-0.3043575154494825
225,-0.3043575154494825
4201,-0.3043575154494825
5500,-0.3043575154494825
4726,0.1499963487915648
2068,-0.3043575154494825
2098,-0.3043575154494825
1186,0.4753361528160185
2963,-0.2987482084835436
4038,-0.3043575154494825
2489,-0.3043575154494825
4803,-0.2594830597219716
2186,-0.2033899900625831
5108,-0.3043575154494825
2870,-0.1697341482669499
2349,1.7430395271182
3730,-0.3043575154494825
284,1.5747603181400345
3306,-0.3043575154494825
920,0.4024151622588134
5003,-0.2482644457900939
4830,0.1219498139618705
2392,1.8383977455391605
2354,-0.3043575154494825
5520,-0.2931389015176048
922,0.0153729816090323
5427,-0.3043575154494825
1402,0.4809454597819574
5384,-0.2987482084835436
4263,-0.2931389015176048
2469,-0.3043575154494825
2273,-0.2987482084835436
4108,-0.3043575154494825
1546,-0.2763109806197882
617,-0.3043575154494825
1092,-0.1753434552328888
4186,-0.3043575154494825
612,-0.1809527621988276
885,-0.2987482084835436
3444,-0.2763109806197882
777,-0.3043575154494825
1638,-0.3043575154494825
3252,-0.0687666228800505
5219,-0.3043575154494825
5411,-0.2931389015176048
28,-0.3043575154494825
3280,-0.3043575154494825
3604,0.3968058552928746
3393,-0.3043575154494825
74,-0.281920287585727
4611,-0.2987482084835436
4078,-0.3043575154494825
3505,-0.3043575154494825
3143,-0.1977806830966442
2609,-0.2370458318582162
2227,-0.2987482084835436
2002,-0.3043575154494825
1584,-0.3043575154494825
1517,1.3111228907409085
4212,-0.3043575154494825
3148,-0.3043575154494825
1072,0.2958383299059751
2691,-0.3043575154494825
1799,-0.3043575154494825
2820,-0.3043575154494825
4242,-0.3043575154494825
2633,-0.0182828601866008
3958,-0.3043575154494825
3404,-0.2482644457900939
4718,-0.2707016736538494
5277,0.2509638741784643
3246,-0.2931389015176048
4505,-0.1753434552328888
2684,-0.2987482084835436
115,-0.3043575154494825
4384,-0.2987482084835436
5389,-0.2931389015176048
5073,-0.2594830597219716
3702,-0.3043575154494825
3596,-0.2987482084835436
337,-0.2650923666879105
2687,-0.3043575154494825
4142,-0.3043575154494825
4843,-0.2987482084835436
1973,-0.3043575154494825
753,-0.3043575154494825
4558,-0.3043575154494825
1938,-0.3043575154494825
673,-0.2987482084835436
2712,-0.2931389015176048
3511,-0.2931389015176048
1201,-0.2875295945516659
4260,-0.2707016736538494
424,-0.2314365248922774
4421,-0.3043575154494825
3715,-0.3043575154494825
664,-0.3043575154494825
350,1.2999042768090303
447,-0.2594830597219716
709,-0.3043575154494825
1924,-0.3043575154494825
1221,-0.2931389015176048
3922,-0.3043575154494825
2766,0.3911965483269357
387,1.4569648718553183
3547,-0.3043575154494825
1337,0.6997084314535729
4850,0.1556056557575037
4547,-0.2538737527560328
4795,0.144387041825626
3205,-0.281920287585727
1608,-0.3043575154494825
830,0.1163405069959317
5234,-0.0799852368119282
3418,-0.3043575154494825
1734,-0.3043575154494825
5529,-0.3043575154494825
5484,-0.3043575154494825
1006,0.0602474373365431
400,-0.281920287585727
1253,2.500295967519945
21,0.1163405069959317
1305,-0.3043575154494825
237,-0.1585155343350722
3107,-0.3043575154494825
3665,-0.281920287585727
671,-0.3043575154494825
845,-0.2987482084835436
4790,0.105121893064054
5057,0.2285266463147088
1353,-0.281920287585727
5357,-0.3043575154494825
3451,0.7221456593173282
869,-0.2707016736538494
3686,-0.2538737527560328
604,-0.3043575154494825
4930,-0.281920287585727
4998,-0.281920287585727
4723,-0.2763109806197882
3868,-0.3043575154494825
902,-0.2931389015176048
2904,-0.3043575154494825
1747,-0.3043575154494825
3310,-0.3043575154494825
2051,-0.3043575154494825
4047,-0.3043575154494825
3928,-0.3043575154494825
2757,-0.3043575154494825
5521,-0.2987482084835436
4417,-0.281920287585727
696,-0.2763109806197882
1179,-0.2931389015176048
4720,-0.2202179109603996
5354,-0.3043575154494825
2173,1.8832722012666716
1090,-0.281920287585727
848,-0.1977806830966442
1769,-0.3043575154494825
3808,-0.3043575154494825
4876,0.0153729816090323
3745,-0.3043575154494825
605,-0.2987482084835436
174,-0.1697341482669499
2269,-0.2931389015176048
2463,1.9898490336195096
100,-0.2370458318582162
1243,-0.2987482084835436
741,-0.3043575154494825
334,-0.2875295945516659
2908,-0.3043575154494825
2881,0.8118945707723499
3292,-0.2482644457900939
3463,-0.3043575154494825
4690,-0.3043575154494825
2987,-0.2707016736538494
4702,-0.1472969204031945
4423,-0.2650923666879105
4043,-0.3043575154494825
5333,-0.3043575154494825
4736,-0.3043575154494825
1468,0.5706943712369791
1838,-0.3043575154494825
3123,-0.1809527621988276
3674,-0.2987482084835436
460,1.2606391280474585
1562,-0.2931389015176048
1975,-0.3043575154494825
3290,-0.2987482084835436
4515,-0.3043575154494825
738,-0.2987482084835436
1438,-0.2650923666879105
497,1.40087180219593
2750,-0.3043575154494825
3945,-0.3043575154494825
375,-0.2987482084835436
5071,-0.2987482084835436
1209,3.0836638919775865
5037,0.5258199155094683
404,-0.1304689995053779
3778,-0.3043575154494825
2467,-0.3043575154494825
93,-0.3043575154494825
3513,-0.2594830597219716
3204,-0.281920287585727
2221,7.834746892127798
1849,-0.3043575154494825
827,-0.2482644457900939
4524,-0.2370458318582162
3187,0.2846197159740974
4378,-0.2482644457900939
343,1.5242765554465845
2683,0.8735969473976773
2786,0.2060894184509534
2547,0.105121893064054
3146,-0.3043575154494825
691,-0.3043575154494825
0,-0.3043575154494825
1582,0.2453545672125254
1707,-0.3043575154494825
2021,-0.3043575154494825
3221,-0.3043575154494825
3591,-0.3043575154494825
2003,-0.3043575154494825
1131,-0.2987482084835436
5312,-0.3043575154494825
3717,-0.3043575154494825
2304,2.8200264645784605
5244,-0.3043575154494825
2375,9.798004330206398
3395,-0.3043575154494825
2261,1.5242765554465845
1731,-0.3043575154494825
1159,-0.2426551388241551
4342,-0.2931389015176048
2120,-0.1921713761307054
5270,-0.2258272179263385
2685,-0.2987482084835436
1671,-0.3043575154494825
5025,-0.2931389015176048
5318,-0.2987482084835436
3273,-0.1977806830966442
1971,-0.3043575154494825
4461,-0.2987482084835436
2296,-0.2146086039944608
736,-0.2987482084835436
4122,-0.3043575154494825
4776,-0.3043575154494825
4099,-0.3043575154494825
837,-0.2987482084835436
292,-0.281920287585727
698,-0.2370458318582162
4903,0.1948708045190757
3969,-0.3043575154494825
5225,-0.2987482084835436
5478,-0.3043575154494825
1963,-0.3043575154494825
2274,-0.2258272179263385
3441,-0.3043575154494825
1868,-0.3043575154494825
2387,-0.2314365248922774
2671,-0.2931389015176048
4699,-0.2875295945516659
3516,0.4641175388841408
2502,0.8455504125679831
3988,-0.3043575154494825
3999,-0.3043575154494825
63,0.2453545672125254
5086,-0.3043575154494825
1384,0.1780428836212591
4333,-0.2987482084835436
650,-0.2931389015176048
1967,-0.3043575154494825
112,-0.2987482084835436
3024,-0.3043575154494825
804,-0.1697341482669499
577,-0.3043575154494825
126,-0.0631573159141117
3331,-0.3043575154494825
3793,-0.3043575154494825
5470,-0.2987482084835436
1400,0.0602474373365431
851,-0.1585155343350722
5273,-0.2370458318582162
3057,-0.1697341482669499
2665,-0.3043575154494825
4103,-0.3043575154494825
4950,-0.3043575154494825
2995,-0.3043575154494825
2679,0.1275591209278094
3893,-0.3043575154494825
2977,-0.3043575154494825
1053,0.8623783334657996
4503,-0.2594830597219716
5512,-0.3043575154494825
2405,-0.2987482084835436
3860,-0.3043575154494825
153,0.0714660512684208
2391,0.0995125860981151
2353,8.317147291198541
5100,0.9801737797505156
2660,0.2285266463147088
5388,-0.2931389015176048
280,7.228941739806403
5348,-0.3043575154494825
3821,-0.3043575154494825
3128,-0.3043575154494825
4496,-0.2931389015176048
1479,-0.3043575154494825
3811,-0.3043575154494825
504,1.4064811091618687
903,-0.3043575154494825
2040,-0.3043575154494825
1672,-0.3043575154494825
3751,-0.3043575154494825
550,-0.3043575154494825
1862,-0.3043575154494825
1805,-0.3043575154494825
5444,-0.3043575154494825
945,0.6211781339304289
3642,-0.2763109806197882
4259,-0.281920287585727
1690,-0.3043575154494825
2107,-0.3043575154494825
5451,-0.2987482084835436
3125,-0.3043575154494825
3398,-0.3043575154494825
449,-0.1416876134372557
2903,0.8848155613295551
941,-0.0126735532206619
1020,-0.281920287585727
1532,0.0153729816090323
1847,-0.3043575154494825
4011,-0.2987482084835436
3898,-0.3043575154494825
437,5.08057717185182
3445,-0.2987482084835436
4882,-0.0687666228800505
4969,0.2958383299059751
739,-0.3043575154494825
2867,-0.3043575154494825
3291,-0.2987482084835436
5102,0.3463220925994248
586,-0.2875295945516659
2989,-0.1585155343350722
4444,-0.2763109806197882
1028,0.1219498139618705
3279,-0.3043575154494825
3208,-0.0295014741184785
5455,-0.2875295945516659
573,-0.3043575154494825
4040,-0.3043575154494825
647,-0.3043575154494825
595,-0.2987482084835436
3396,-0.3043575154494825
1308,-0.2987482084835436
4566,-0.2538737527560328
5407,-0.3043575154494825
4896,0.1331684278937482
281,3.543627063184573
5028,-0.2089992970285219
732,-0.3043575154494825
2763,-0.1977806830966442
2999,-0.3043575154494825
1908,-0.3043575154494825
5240,-0.3043575154494825
3085,-0.3043575154494825
1111,-0.2931389015176048
4680,-0.1304689995053779
2195,1.513057941514707
160,-0.3043575154494825
5207,-0.2426551388241551
2798,-0.3043575154494825
3165,-0.2314365248922774
4955,-0.281920287585727
952,-0.2987482084835436
4232,-0.2931389015176048
1331,-0.2370458318582162
1219,-0.3043575154494825
606,-0.2931389015176048
164,-0.2482644457900939
1040,-0.3043575154494825
3968,-0.3043575154494825
209,-0.281920287585727
3612,-0.3043575154494825
329,1.8440070525050996
2546,0.6828805105557563
3929,-0.3043575154494825
4297,-0.3043575154494825
1429,1.193327444456192
4905,0.1668242696893814
433,2.3432353724736577
5203,-0.2931389015176048
860,-0.3043575154494825
4370,-0.2707016736538494
967,0.576303678202918
3729,-0.3043575154494825
3486,-0.2875295945516659
3734,-0.3043575154494825
3623,-0.2763109806197882
5514,-0.3043575154494825
3413,-0.3043575154494825
3695,0.8287224916701665
2813,0.9857830867164544
4981,-0.281920287585727
4652,-0.2650923666879105
908,-0.3043575154494825
2562,-0.2538737527560328
4605,-0.2987482084835436
4317,-0.3043575154494825
146,-0.2146086039944608
3361,-0.2089992970285219
1777,-0.3043575154494825
5149,-0.3043575154494825
3186,0.0041543676771545
508,-0.2875295945516659
4419,-0.2875295945516659
1561,1.473792792753135
4272,-0.2987482084835436
2852,0.2060894184509534
168,-0.1585155343350722
3419,-0.2987482084835436
1392,-0.281920287585727
2257,0.0378102094727877
2237,0.3351034786675471
136,-0.3043575154494825
894,-0.1977806830966442
197,0.0939032791321762
1483,-0.2875295945516659
1792,-0.3043575154494825
4863,-0.3043575154494825
5208,-0.0182828601866008
5452,-0.2875295945516659
2850,-0.0238921671525396
3116,-0.3043575154494825
4961,-0.1585155343350722
2389,-0.1529062273691334
5181,-0.2987482084835436
1447,0.3070569438378528
199,-0.2987482084835436
4525,-0.2707016736538494
3611,-0.3043575154494825
3466,-0.2707016736538494
1823,-0.3043575154494825
1795,-0.3043575154494825
730,-0.3043575154494825
3886,-0.3043575154494825
4393,-0.2763109806197882
2121,-0.2482644457900939
3465,-0.2987482084835436
807,-0.1304689995053779
2595,1.686946457458811
2997,-0.3043575154494825
5268,-0.2763109806197882
1198,-0.2763109806197882
4403,-0.3043575154494825
821,-0.3043575154494825
2711,-0.3043575154494825
1241,-0.3043575154494825
4051,-0.3043575154494825
5418,-0.3043575154494825
623,-0.3043575154494825
4075,-0.3043575154494825
1162,1.40087180219593
2603,-0.3043575154494825
2775,-0.3043575154494825
3781,-0.3043575154494825
5118,-0.1472969204031945
4387,-0.2931389015176048
1740,-0.3043575154494825
2282,3.1004918128754038
5103,1.1316250678308648
3026,-0.3043575154494825
4163,-0.3043575154494825
24,-0.2987482084835436
216,0.0322009025068488
2860,-0.3043575154494825
1910,-0.3043575154494825
5249,-0.2931389015176048
4089,-0.3043575154494825
3421,-0.3043575154494825
4262,-0.281920287585727
207,-0.3043575154494825
3510,-0.2650923666879105
2322,0.7165363523513893
591,-0.1641248413010111
5272,-0.0407200880503562
1720,-0.3043575154494825
1863,-0.3043575154494825
525,5.220809846000291
2335,-0.2987482084835436
469,-0.2763109806197882
2811,0.0826846652002985
928,-0.2987482084835436
1896,-0.3043575154494825
2721,-0.1360783064713168
1469,0.3238848647356694
5237,-0.3043575154494825
2934,-0.3043575154494825
1913,-0.3043575154494825
956,-0.2763109806197882
1488,0.02659159554091
25,-0.3043575154494825
1134,-0.2426551388241551
2197,7.946933031446576
5021,-0.3043575154494825
3224,-0.2931389015176048
1552,-0.1416876134372557
4939,-0.1753434552328888
1645,-0.3043575154494825
2937,-0.3043575154494825
3533,-0.281920287585727
2646,-0.3043575154494825
5116,-0.2538737527560328
2187,-0.2650923666879105
4845,-0.2707016736538494
3854,-0.3043575154494825
2371,1.7766953689138332
180,-0.3043575154494825
5368,-0.3043575154494825
1434,-0.3043575154494825
3912,-0.3043575154494825
4703,-0.2146086039944608
3091,-0.3043575154494825
2344,0.7389735802151448
3298,-0.1248596925394391
94,-0.3043575154494825
770,-0.3043575154494825
637,-0.1416876134372557
5400,-0.3043575154494825
2536,-0.2987482084835436
2492,-0.2931389015176048
1208,0.5426478364072849
5294,-0.3043575154494825
275,0.379977934395058
1152,-0.3043575154494825
5302,-0.3043575154494825
5200,-0.3043575154494825
307,1.7710860619478943
2059,-0.3043575154494825
4968,0.3463220925994248
4182,-0.3043575154494825
2610,0.1219498139618705
4305,-0.2707016736538494
2787,-0.1360783064713168
1987,-0.3043575154494825
931,-0.2987482084835436
4226,-0.2931389015176048
3455,-0.3043575154494825
5050,-0.2538737527560328
4651,-0.3043575154494825
2418,1.585978932071912
2431,-0.2650923666879105
201,-0.3043575154494825
2965,-0.2875295945516659
2023,-0.3043575154494825
4464,-0.2987482084835436
973,-0.3043575154494825
1634,-0.3043575154494825
2435,-0.0463293950162951
816,-0.3043575154494825
1954,-0.3043575154494825
5412,-0.3043575154494825
3762,-0.3043575154494825
256,-0.2258272179263385
3678,-0.3043575154494825
1472,0.0995125860981151
1605,-0.3043575154494825
5425,-0.3043575154494825
560,-0.3043575154494825
4469,-0.2987482084835436
2957,-0.3043575154494825
2767,0.105121893064054
3299,0.1331684278937482
1684,-0.3043575154494825
1167,-0.3043575154494825
3918,-0.3043575154494825
1204,0.1499963487915648
5068,-0.2931389015176048
5251,-0.2482644457900939
5511,-0.3043575154494825
1071,-0.2033899900625831
4870,-0.0407200880503562
4420,-0.281920287585727
2251,-0.2987482084835436
4180,-0.2594830597219716
2681,0.9128620961592494
2956,-0.3043575154494825
1589,-0.3043575154494825
2659,1.1147971469330482
2446,-0.3043575154494825
4187,-0.2987482084835436
430,2.208612005291125
3191,-0.3043575154494825
3942,-0.3043575154494825
2105,-0.3043575154494825
4009,-0.2987482084835436
4071,-0.2482644457900939
5441,-0.3043575154494825
4353,-0.2875295945516659
4984,0.1219498139618705
3114,-0.3043575154494825
1641,-0.3043575154494825
4484,-0.2987482084835436
4369,-0.2707016736538494
756,-0.3043575154494825
3560,0.3743686274291191
3622,-0.2314365248922774
1956,-0.3043575154494825
5501,-0.3043575154494825
2176,3.453878151729551
802,-0.281920287585727
1207,2.2198306192230026
2930,-0.3043575154494825
3531,-0.2987482084835436
2723,0.0995125860981151
151,0.1668242696893814
2292,-0.3043575154494825
714,-0.3043575154494825
544,-0.2426551388241551
4735,-0.3043575154494825
2745,0.0322009025068488
3337,-0.281920287585727
423,-0.2763109806197882
3219,-0.3043575154494825
659,-0.1080317716416225
797,-0.2987482084835436
755,-0.3043575154494825
2008,-0.3043575154494825
99,-0.2763109806197882
2496,-0.2482644457900939
1871,-0.3043575154494825
2046,-0.3043575154494825
4851,-0.1697341482669499
5072,-0.2875295945516659
2163,-0.2931389015176048
2893,-0.2482644457900939
537,-0.2931389015176048
1701,-0.3043575154494825
2897,-0.0855945437778671
2222,-0.2987482084835436
2135,-0.3043575154494825
2599,-0.3043575154494825
705,-0.2931389015176048
3468,-0.1472969204031945
4373,-0.2875295945516659
1033,0.6492246687601231
4859,0.2341359532806477
4931,-0.2931389015176048
3264,-0.3043575154494825
1653,-0.3043575154494825
2607,-0.2875295945516659
2732,-0.2987482084835436
